report_id,title,indicator_id,data_field_name,indicator_name,measure_name,display_type,start_date,end_date,time_type,time,geo_entity_id,geo_join_id,geo_type,neighborhood,data_value,message
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,103,103,UHF42,Fordham - Bronx Pk,32.78,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,104,104,UHF42,Pelham - Throgs Neck,33.63,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,105,105,UHF42,Crotona -Tremont,32.31,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,106,106,UHF42,High Bridge - Morrisania,32.34,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,107,107,UHF42,Hunts Point - Mott Haven,33.57,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,201,201,UHF42,Greenpoint,32.96,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,202,202,UHF42,Downtown - Heights - Slope,31.98,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,203,203,UHF42,Bedford Stuyvesant - Crown Heights,32.98,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,204,204,UHF42,East New York,34.26,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,205,205,UHF42,Sunset Park,33.28,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,206,206,UHF42,Borough Park,33.54,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,207,207,UHF42,East Flatbush - Flatbush,33.66,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,208,208,UHF42,Canarsie - Flatlands,35.79,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,209,209,UHF42,Bensonhurst - Bay Ridge,34.25,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,210,210,UHF42,Coney Island - Sheepshead Bay,35.62,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,211,211,UHF42,Williamsburg - Bushwick,32.99,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,301,301,UHF42,Washington Heights,31.92,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,302,302,UHF42,Central Harlem - Morningside Heights,31.35,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,303,303,UHF42,East Harlem,31.62,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,304,304,UHF42,Upper West Side,30.54,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,305,305,UHF42,Upper East Side,30.17,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,306,306,UHF42,Chelsea - Clinton,28.76,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,307,307,UHF42,Gramercy Park - Murray Hill,27.51,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,308,308,UHF42,Greenwich Village - SoHo,30.03,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,309,309,UHF42,Union Square - Lower East Side,30.14,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,310,310,UHF42,Lower Manhattan,29.73,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,401,401,UHF42,Long Island City - Astoria,33.15,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,402,402,UHF42,West Queens,33.12,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,403,403,UHF42,Flushing - Clearview,33.44,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,404,404,UHF42,Bayside - Little Neck,32.99,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,405,405,UHF42,Ridgewood - Forest Hills,33.48,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,406,406,UHF42,Fresh Meadows,33.16,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,407,407,UHF42,Southwest Queens,34.34,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,408,408,UHF42,Jamaica,33.86,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,409,409,UHF42,Southeast Queens,34.3,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,410,410,UHF42,Rockaways,38.18,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,501,501,UHF42,Port Richmond,33.42,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,502,502,UHF42,Stapleton - St. George,34.18,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,503,503,UHF42,Willowbrook,34.68,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2016-06-01,2016-09-01,Summer Seasonal,Summer 2016,504,504,UHF42,South Beach - Tottenville,36.17,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,101,101,UHF42,Kingsbridge - Riverdale,27.53,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,102,102,UHF42,Northeast Bronx,29.01,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,103,103,UHF42,Fordham - Bronx Pk,28.34,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,104,104,UHF42,Pelham - Throgs Neck,29.79,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,105,105,UHF42,Crotona -Tremont,27.8,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,106,106,UHF42,High Bridge - Morrisania,27.72,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,107,107,UHF42,Hunts Point - Mott Haven,29.41,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,201,201,UHF42,Greenpoint,28.98,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,202,202,UHF42,Downtown - Heights - Slope,27.92,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,203,203,UHF42,Bedford Stuyvesant - Crown Heights,29.39,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,204,204,UHF42,East New York,30.9,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,205,205,UHF42,Sunset Park,29.26,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,206,206,UHF42,Borough Park,29.72,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,207,207,UHF42,East Flatbush - Flatbush,30.13,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,208,208,UHF42,Canarsie - Flatlands,32.45,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,209,209,UHF42,Bensonhurst - Bay Ridge,30.05,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,210,210,UHF42,Coney Island - Sheepshead Bay,31.86,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,211,211,UHF42,Williamsburg - Bushwick,29.33,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,301,301,UHF42,Washington Heights,26.92,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,302,302,UHF42,Central Harlem - Morningside Heights,26.51,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,303,303,UHF42,East Harlem,26.91,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,304,304,UHF42,Upper West Side,25.57,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,305,305,UHF42,Upper East Side,25.24,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,306,306,UHF42,Chelsea - Clinton,23.43,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,307,307,UHF42,Gramercy Park - Murray Hill,22.12,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,308,308,UHF42,Greenwich Village - SoHo,25.23,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,309,309,UHF42,Union Square - Lower East Side,25.58,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,310,310,UHF42,Lower Manhattan,24.66,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,401,401,UHF42,Long Island City - Astoria,29.12,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,402,402,UHF42,West Queens,29.44,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,403,403,UHF42,Flushing - Clearview,30.26,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,404,404,UHF42,Bayside - Little Neck,30.27,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,405,405,UHF42,Ridgewood - Forest Hills,30.06,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,406,406,UHF42,Fresh Meadows,30.07,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,407,407,UHF42,Southwest Queens,31.16,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,408,408,UHF42,Jamaica,30.93,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,409,409,UHF42,Southeast Queens,31.72,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,410,410,UHF42,Rockaways,35.19,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,501,501,UHF42,Port Richmond,27,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,502,502,UHF42,Stapleton - St. George,28.83,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,503,503,UHF42,Willowbrook,27.95,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2017-06-01,2017-09-01,Summer Seasonal,Summer 2017,504,504,UHF42,South Beach - Tottenville,28.95,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,101,101,UHF42,Kingsbridge - Riverdale,29.8,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,102,102,UHF42,Northeast Bronx,31.24,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,103,103,UHF42,Fordham - Bronx Pk,30.6,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,104,104,UHF42,Pelham - Throgs Neck,31.52,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,105,105,UHF42,Crotona -Tremont,29.96,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,106,106,UHF42,High Bridge - Morrisania,29.68,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,107,107,UHF42,Hunts Point - Mott Haven,30.62,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,201,201,UHF42,Greenpoint,28.98,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,202,202,UHF42,Downtown - Heights - Slope,28.54,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,203,203,UHF42,Bedford Stuyvesant - Crown Heights,30.2,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,204,204,UHF42,East New York,31.71,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,205,205,UHF42,Sunset Park,29.49,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,206,206,UHF42,Borough Park,30.44,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,207,207,UHF42,East Flatbush - Flatbush,30.95,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,208,208,UHF42,Canarsie - Flatlands,32.96,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,209,209,UHF42,Bensonhurst - Bay Ridge,30.9,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,210,210,UHF42,Coney Island - Sheepshead Bay,32.5,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,211,211,UHF42,Williamsburg - Bushwick,29.64,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,301,301,UHF42,Washington Heights,28.95,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,302,302,UHF42,Central Harlem - Morningside Heights,28.41,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,303,303,UHF42,East Harlem,28.83,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,304,304,UHF42,Upper West Side,27.2,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,305,305,UHF42,Upper East Side,26.97,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,306,306,UHF42,Chelsea - Clinton,24.81,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,307,307,UHF42,Gramercy Park - Murray Hill,23.99,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,308,308,UHF42,Greenwich Village - SoHo,26.35,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,309,309,UHF42,Union Square - Lower East Side,26.82,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,310,310,UHF42,Lower Manhattan,25.92,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,401,401,UHF42,Long Island City - Astoria,29.66,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,402,402,UHF42,West Queens,30.33,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,403,403,UHF42,Flushing - Clearview,31.28,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,404,404,UHF42,Bayside - Little Neck,30.98,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,405,405,UHF42,Ridgewood - Forest Hills,30.96,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,406,406,UHF42,Fresh Meadows,31.03,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,407,407,UHF42,Southwest Queens,31.93,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,408,408,UHF42,Jamaica,31.33,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,409,409,UHF42,Southeast Queens,31.82,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,410,410,UHF42,Rockaways,35.18,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,501,501,UHF42,Port Richmond,28.48,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,502,502,UHF42,Stapleton - St. George,29.89,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,503,503,UHF42,Willowbrook,29.36,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2018-06-01,2018-09-01,Summer Seasonal,Summer 2018,504,504,UHF42,South Beach - Tottenville,30.34,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,101,101,UHF42,Kingsbridge - Riverdale,28.43,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,102,102,UHF42,Northeast Bronx,30.34,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,103,103,UHF42,Fordham - Bronx Pk,29.64,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,104,104,UHF42,Pelham - Throgs Neck,30.87,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,105,105,UHF42,Crotona -Tremont,29.06,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,106,106,UHF42,High Bridge - Morrisania,28.62,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,107,107,UHF42,Hunts Point - Mott Haven,29.58,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,201,201,UHF42,Greenpoint,27.77,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,202,202,UHF42,Downtown - Heights - Slope,27.61,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,203,203,UHF42,Bedford Stuyvesant - Crown Heights,30.46,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,204,204,UHF42,East New York,32.61,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,205,205,UHF42,Sunset Park,28.83,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,206,206,UHF42,Borough Park,30.62,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,207,207,UHF42,East Flatbush - Flatbush,31.43,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,208,208,UHF42,Canarsie - Flatlands,34.05,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,209,209,UHF42,Bensonhurst - Bay Ridge,30.83,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,210,210,UHF42,Coney Island - Sheepshead Bay,33.33,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,211,211,UHF42,Williamsburg - Bushwick,29.34,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,301,301,UHF42,Washington Heights,27.73,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,302,302,UHF42,Central Harlem - Morningside Heights,27.07,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,303,303,UHF42,East Harlem,27.51,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,304,304,UHF42,Upper West Side,25.59,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,305,305,UHF42,Upper East Side,25.88,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,306,306,UHF42,Chelsea - Clinton,23.84,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,307,307,UHF42,Gramercy Park - Murray Hill,23.96,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,308,308,UHF42,Greenwich Village - SoHo,25.04,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,309,309,UHF42,Union Square - Lower East Side,25.72,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,310,310,UHF42,Lower Manhattan,24.72,
78,Asthma and the Environment,386,Ozon386,Ozone (O3),Mean,ppb,2019-06-01,2019-08-31,Summer Seasonal,Summer 2019,401,401,UHF42,Long Island City - Astoria,28.36,
